match_id,win,blue_dragons,blue_heralds,blue_towers,blue_kills,blue_firstBlood,blue_voidgrubs,red_dragons,red_heralds,red_towers,red_kills,red_voidgrubs,blue_top_gold,blue_top_cs,blue_top_kills,blue_top_deaths,blue_top_champion,blue_top_tag,red_top_gold,red_top_cs,red_top_kills,red_top_deaths,red_top_champion,red_top_tag,top_gold_diff,blue_jungle_gold,blue_jungle_cs,blue_jungle_kills,blue_jungle_deaths,blue_jungle_champion,blue_jungle_tag,red_jungle_gold,red_jungle_cs,red_jungle_kills,red_jungle_deaths,red_jungle_champion,red_jungle_tag,jungle_gold_diff,blue_middle_gold,blue_middle_cs,blue_middle_kills,blue_middle_deaths,blue_middle_champion,blue_middle_tag,red_middle_gold,red_middle_cs,red_middle_kills,red_middle_deaths,red_middle_champion,red_middle_tag,middle_gold_diff,blue_bottom_gold,blue_bottom_cs,blue_bottom_kills,blue_bottom_deaths,blue_bottom_champion,blue_bottom_tag,red_bottom_gold,red_bottom_cs,red_bottom_kills,red_bottom_deaths,red_bottom_champion,red_bottom_tag,bottom_gold_diff,blue_utility_gold,blue_utility_cs,blue_utility_kills,blue_utility_deaths,blue_utility_champion,blue_utility_tag,red_utility_gold,red_utility_cs,red_utility_kills,red_utility_deaths,red_utility_champion,red_utility_tag,utility_gold_diff,blue_comp,red_comp
KR_8225569736,1,1,0,1,13,0,3,1,0,1,13,0,5691,100,3,3,XinZhao,Fighter,5218,93,3,4,Warwick,Fighter,473,8096,135,8,0,LeeSin,Fighter,4384,76,1,5,Rengar,Assassin,3712,5528,131,1,1,Viktor,Mage,4955,109,2,2,Rumble,Fighter,573,4401,77,0,7,Sivir,Marksman,7516,132,6,1,Ashe,Marksman,-3115,3946,10,1,2,Leona,Tank,4452,14,1,1,Sona,Support,-506,혼합조합,혼합조합
KR_8226607988,0,1,0,2,16,0,0,0,0,0,20,3,4405,90,1,8,Darius,Fighter,7685,116,7,1,Volibear,Fighter,-3280,6841,108,4,4,Jayce,Fighter,7840,105,6,2,Shaco,Assassin,-999,5707,133,2,2,Viktor,Mage,6075,125,2,4,Orianna,Mage,-368,8631,131,9,3,Yunara,Unknown,7048,125,4,6,Varus,Marksman,1583,4652,16,0,3,Karma,Mage,4825,26,1,3,Bard,Support,-173,혼합조합,혼합조합
KR_8221362082,1,0,0,2,11,1,0,2,0,0,11,3,4831,77,3,1,Darius,Fighter,5682,139,1,1,Vayne,Marksman,-851,4965,85,1,2,Nocturne,Assassin,6167,103,4,0,Shyvana,Fighter,-1202,5633,135,1,1,Ryze,Mage,6089,141,1,2,Lissandra,Mage,-456,6598,103,6,5,Tristana,Marksman,6371,107,1,3,Xerath,Mage,227,4134,8,0,2,Yuumi,Support,5424,18,4,5,Ezreal,Marksman,-1290,혼합조합,하이퍼캐리
KR_8227491169,1,1,0,1,16,1,0,1,0,1,8,3,4205,89,0,6,Teemo,Marksman,6952,121,7,1,Olaf,Fighter,-2747,6270,110,4,1,Zac,Tank,4902,100,0,2,Nunu,Tank,1368,5425,130,2,1,Yone,Assassin,4933,116,1,1,Viktor,Mage,492,7623,139,8,0,Ezreal,Marksman,4597,100,0,7,Kalista,Marksman,3026,4735,18,2,0,Thresh,Support,3468,26,0,5,Soraka,Support,1267,하이퍼캐리,혼합조합
KR_8179246862,0,1,0,2,12,0,2,0,0,1,13,1,5212,94,3,3,MasterYi,Assassin,6726,139,2,0,MonkeyKing,Fighter,-1514,5939,92,4,1,Sylas,Mage,4935,81,1,4,Rammus,Tank,1004,5839,127,1,1,Sion,Tank,4843,113,0,6,Caitlyn,Marksman,996,5914,111,1,5,Jhin,Marksman,8793,131,10,1,Taliyah,Mage,-2879,4982,29,3,4,Pyke,Support,4337,15,0,1,Blitzcrank,Tank,645,혼합조합,혼합조합
KR_8227519198,0,0,0,2,10,0,0,2,0,0,16,3,4692,111,1,3,Yasuo,Fighter,7107,148,3,2,Irelia,Fighter,-2415,5942,90,2,0,MonkeyKing,Fighter,5255,121,0,0,Ekko,Assassin,687,5661,114,2,3,TwistedFate,Mage,6038,120,3,1,Xerath,Mage,-377,5669,84,3,6,Smolder,Marksman,9103,130,8,3,Aphelios,Marksman,-3434,4742,24,2,4,Galio,Tank,5009,13,2,4,Karma,Mage,-267,혼합조합,혼합조합
KR_8224343965,1,1,0,0,18,1,2,0,0,3,7,1,6732,147,0,0,Jayce,Fighter,4872,135,0,2,KSante,Tank,1860,7907,113,8,1,Nidalee,Assassin,5330,88,2,1,Naafiri,Assassin,2577,6003,117,2,1,Sett,Fighter,4412,111,0,5,Taliyah,Mage,1591,8613,143,7,2,Yunara,Unknown,6469,109,4,2,Varus,Marksman,2144,4442,12,1,3,Lulu,Support,4075,25,1,8,Pantheon,Fighter,367,혼합조합,혼합조합
KR_8146608463,0,0,0,1,10,0,3,2,0,0,13,0,5287,130,0,2,Cassiopeia,Mage,5096,93,2,2,Shen,Tank,191,6168,100,3,2,Vi,Fighter,5938,92,2,3,Sylas,Mage,230,6356,131,3,5,Malzahar,Mage,6823,122,6,3,Qiyana,Assassin,-467,5962,91,3,2,Smolder,Marksman,7262,148,2,2,Caitlyn,Marksman,-1300,4271,19,1,2,Maokai,Tank,4526,21,1,1,Xerath,Mage,-255,혼합조합,혼합조합
KR_8217094584,1,0,0,0,19,0,3,1,0,1,15,0,6725,137,4,0,KSante,Tank,4254,103,0,5,Varus,Marksman,2471,7177,104,7,3,Pantheon,Fighter,6366,108,3,3,LeeSin,Fighter,811,5842,122,3,3,Orianna,Mage,6570,133,4,3,Cassiopeia,Mage,-728,6391,92,2,5,Ashe,Marksman,7308,85,6,7,Kaisa,Marksman,-917,5226,18,3,4,Seraphine,Mage,5329,26,2,2,Anivia,Mage,-103,혼합조합,하이퍼캐리
KR_8104387059,1,1,0,0,13,1,0,0,0,3,6,3,6152,138,1,2,Jayce,Fighter,4958,104,1,2,Malphite,Tank,1194,6738,88,6,3,XinZhao,Fighter,5637,91,3,3,Graves,Marksman,1101,5122,118,0,1,Taliyah,Mage,6078,119,2,1,Annie,Mage,-956,8669,148,5,0,Aphelios,Marksman,4883,113,0,3,MissFortune,Marksman,3786,4713,11,1,0,Karma,Mage,3380,17,0,4,Braum,Support,1333,혼합조합,하이퍼캐리
KR_8225912155,0,0,0,1,10,0,3,1,0,0,19,0,4906,114,1,4,Pantheon,Fighter,6147,125,3,2,Rumble,Fighter,-1241,7400,96,4,5,Qiyana,Assassin,8631,126,9,3,Nidalee,Assassin,-1231,5937,127,1,1,TwistedFate,Mage,6382,159,2,1,Syndra,Mage,-445,5978,111,3,4,Smolder,Marksman,7511,131,3,2,Zeri,Marksman,-1533,4259,21,1,5,Camille,Fighter,4905,17,2,2,Lulu,Support,-646,혼합조합,혼합조합
KR_8072796855,0,1,0,1,11,1,2,1,0,0,15,1,4920,89,3,6,Yasuo,Fighter,7522,131,6,2,KSante,Tank,-2602,6847,96,5,3,LeeSin,Fighter,5962,77,4,4,Warwick,Fighter,885,6430,142,2,1,Orianna,Mage,6089,114,4,1,Zed,Assassin,341,5820,114,1,3,Ezreal,Marksman,5901,117,1,2,Kaisa,Marksman,-81,4036,19,0,2,Neeko,Mage,3847,16,0,2,Sona,Support,189,혼합조합,혼합조합
KR_8187456857,1,0,0,0,7,0,3,1,0,0,11,0,5215,122,0,1,Sion,Tank,4486,113,0,2,Shen,Tank,729,6523,110,4,1,Ambessa,Unknown,6761,120,6,0,FiddleSticks,Unknown,-238,5926,140,1,1,TwistedFate,Mage,5726,140,0,2,Velkoz,Mage,200,5487,118,1,3,Caitlyn,Marksman,5282,108,1,2,Ashe,Marksman,205,3770,19,1,5,Bard,Support,4960,20,4,1,Neeko,Mage,-1190,혼합조합,혼합조합
KR_8131598306,1,0,0,0,14,1,2,2,0,0,15,1,6342,110,6,1,Nasus,Fighter,4409,94,1,5,Garen,Fighter,1933,5527,87,2,2,Ivern,Support,6255,112,2,2,Rengar,Assassin,-728,5961,131,3,3,Yone,Assassin,5513,95,5,1,Akali,Assassin,448,5249,105,1,4,Ziggs,Mage,7433,125,6,2,Jhin,Marksman,-2184,4652,18,2,5,Elise,Mage,4597,21,1,4,Karma,Mage,55,혼합조합,암살자조합
KR_8225850845,0,0,0,1,9,0,0,2,0,0,21,3,5353,116,1,2,Teemo,Marksman,5405,108,3,1,Malphite,Tank,-52,6450,79,4,5,Vi,Fighter,5769,115,1,3,XinZhao,Fighter,681,6619,126,3,3,Ahri,Mage,7508,105,11,2,Aurora,Unknown,-889,6009,119,1,5,Varus,Marksman,8478,123,5,2,Jinx,Marksman,-2469,3935,17,0,6,Karma,Mage,4914,23,1,1,Rell,Tank,-979,하이퍼캐리,혼합조합
KR_8225923958,0,0,0,1,11,0,1,2,0,0,17,2,4853,96,1,2,Fiora,Fighter,6635,135,2,2,Olaf,Fighter,-1782,6036,87,4,5,Naafiri,Assassin,7944,147,5,0,XinZhao,Fighter,-1908,6296,108,3,4,TwistedFate,Mage,6329,125,3,4,Katarina,Assassin,-33,7198,140,3,1,Jhin,Marksman,6352,134,4,3,Ezreal,Marksman,846,3844,18,0,5,Karma,Mage,4720,16,3,2,Pyke,Support,-876,혼합조합,혼합조합
KR_8197807611,1,0,0,0,25,1,0,1,0,2,5,3,6296,137,3,0,Jax,Fighter,4405,114,0,3,Gragas,Fighter,1891,7814,103,9,1,Sylas,Mage,5479,115,1,2,LeeSin,Fighter,2335,7824,134,7,1,TwistedFate,Mage,4476,103,0,8,Yone,Assassin,3348,6909,111,3,1,Kaisa,Marksman,6510,109,4,5,Ezreal,Marksman,399,5368,35,3,2,Udyr,Fighter,4084,14,0,7,Seraphine,Mage,1284,혼합조합,혼합조합
KR_8214790286,0,0,0,3,17,1,0,1,0,0,28,3,4729,95,2,7,Vayne,Marksman,7648,134,7,3,Jayce,Fighter,-2919,5840,90,4,2,RekSai,Fighter,6396,111,3,2,LeeSin,Fighter,-556,4614,115,0,6,Yone,Assassin,7136,133,7,0,Ahri,Mage,-2522,8693,105,8,6,Cassiopeia,Mage,8621,113,8,4,Varus,Marksman,72,5457,17,3,7,Pantheon,Fighter,5803,9,3,8,Elise,Mage,-346,혼합조합,혼합조합
KR_8206583432,1,0,0,0,10,1,1,2,0,0,7,2,6279,125,4,3,Jayce,Fighter,4562,113,0,4,Yorick,Fighter,1717,6672,109,3,2,Belveth,Fighter,6551,97,5,2,LeeSin,Fighter,121,6081,153,1,1,Ahri,Mage,5987,155,1,1,Ryze,Mage,94,5866,119,2,2,Varus,Marksman,6013,134,1,1,Jhin,Marksman,-147,3340,21,0,0,Thresh,Support,3403,27,0,2,Rell,Tank,-63,혼합조합,혼합조합
KR_8152940536,1,1,0,0,19,1,3,1,0,1,11,0,8452,136,8,2,Jayce,Fighter,5051,101,1,6,Sion,Tank,3401,6110,108,4,1,Poppy,Tank,6335,96,3,3,Vi,Fighter,-225,6350,138,3,1,Vladimir,Mage,5172,125,0,4,Smolder,Marksman,1178,6193,116,3,5,Mel,Unknown,6126,85,6,5,Tristana,Marksman,67,4561,23,1,2,Bard,Support,4643,12,1,2,Yuumi,Support,-82,혼합조합,하이퍼캐리
KR_8215820860,0,0,0,3,15,0,3,1,0,0,24,0,5023,92,1,5,Jax,Fighter,7602,115,6,3,DrMundo,Fighter,-2579,5408,84,2,4,Skarner,Fighter,7779,99,5,1,RekSai,Fighter,-2371,5791,109,2,4,TwistedFate,Mage,6755,147,3,0,Annie,Mage,-964,7275,95,7,6,Lucian,Marksman,7041,112,3,5,Ashe,Marksman,234,5041,14,3,5,Yuumi,Support,6604,17,7,6,Seraphine,Mage,-1563,혼합조합,혼합조합
KR_8118478176,0,0,0,2,11,0,3,1,0,0,18,0,6698,114,4,4,Jayce,Fighter,6275,129,2,4,Volibear,Fighter,423,7043,125,3,3,Taliyah,Mage,5829,94,4,1,Nocturne,Assassin,1214,4776,98,1,6,Qiyana,Assassin,5938,108,5,2,Akali,Assassin,-1162,6654,118,3,2,Ezreal,Marksman,8237,141,5,2,Sivir,Marksman,-1583,4274,20,0,3,Senna,Marksman,5559,21,2,2,Xerath,Mage,-1285,하이퍼캐리,암살자조합
KR_8227881472,1,1,0,0,8,0,3,0,0,1,12,0,5865,128,3,2,Cassiopeia,Mage,4839,119,0,3,Anivia,Mage,1026,6585,125,1,1,Vi,Fighter,6848,105,6,1,LeeSin,Fighter,-263,5745,153,1,2,Ryze,Mage,5665,143,1,1,Akali,Assassin,80,7279,135,2,4,Draven,Marksman,6759,125,2,2,Ezreal,Marksman,520,4473,10,1,3,Janna,Support,5845,36,3,1,Katarina,Assassin,-1372,혼합조합,암살자조합
KR_8099507577,1,2,0,0,11,1,0,0,0,2,9,3,4831,126,0,2,Zaahen,Unknown,7892,151,7,0,Singed,Tank,-3061,6816,96,3,3,Qiyana,Assassin,5410,112,0,2,Viego,Assassin,1406,5906,144,2,3,Irelia,Fighter,5277,108,1,1,Ivern,Support,629,7975,167,3,0,Ezreal,Marksman,6371,133,1,3,Yunara,Unknown,1604,4836,20,3,1,Leblanc,Assassin,3571,21,0,5,Bard,Support,1265,암살자조합,혼합조합
KR_8182179691,0,0,0,1,10,0,0,2,0,0,24,3,4264,88,0,4,Malphite,Tank,6987,119,5,2,Sion,Tank,-2723,6853,80,5,7,Graves,Marksman,5869,103,2,1,Naafiri,Assassin,984,5507,91,3,6,Akali,Assassin,7962,105,9,5,Katarina,Assassin,-2455,6336,130,1,4,Yunara,Unknown,8606,139,8,2,Corki,Marksman,-2270,3814,23,1,3,Lulu,Support,4348,19,0,0,Rell,Tank,-534,혼합조합,암살자조합
KR_8133178124,1,2,0,0,22,1,3,0,0,2,7,0,5626,132,1,1,Akali,Assassin,4876,121,1,3,Yorick,Fighter,750,8494,109,12,0,Viego,Assassin,4997,98,1,3,Gwen,Fighter,3497,7021,122,4,1,TwistedFate,Mage,5340,100,3,4,Qiyana,Assassin,1681,7171,133,3,2,Ezreal,Marksman,5054,95,1,6,Jinx,Marksman,2117,5314,18,2,3,Rakan,Support,4116,20,1,6,Karma,Mage,1198,암살자조합,혼합조합
KR_8109492541,1,1,0,0,23,1,3,1,0,3,6,0,6247,130,2,2,Yone,Assassin,4463,96,0,5,DrMundo,Fighter,1784,9044,117,10,1,Diana,Fighter,6321,102,2,2,Evelynn,Assassin,2723,6357,117,6,2,Zed,Assassin,5807,87,4,6,Sylas,Mage,550,8039,135,3,0,Ezreal,Marksman,4323,97,0,5,Ashe,Marksman,3716,4852,12,2,1,Karma,Mage,3472,24,0,5,Thresh,Support,1380,암살자조합,혼합조합
KR_8217789030,0,0,0,0,21,0,3,1,0,1,9,0,7823,132,6,0,KSante,Tank,4306,106,0,4,Singed,Tank,3517,7584,98,7,3,Nidalee,Assassin,5801,90,3,5,LeeSin,Fighter,1783,5403,83,4,3,Akshan,Marksman,4833,109,1,5,Cassiopeia,Mage,570,6071,90,3,3,Smolder,Marksman,7151,103,4,4,Tristana,Marksman,-1080,4943,21,1,0,Rakan,Support,4035,18,1,3,Blitzcrank,Tank,908,하이퍼캐리,혼합조합
KR_8155696297,1,2,0,2,12,0,3,0,0,0,18,0,5801,128,2,3,Ambessa,Unknown,5627,108,2,5,Sion,Tank,174,6388,95,5,4,LeeSin,Fighter,5901,116,1,5,Khazix,Assassin,487,6003,141,1,1,Gwen,Fighter,5215,137,0,0,AurelionSol,Mage,788,5533,87,3,4,Draven,Marksman,10885,132,14,0,Ezreal,Marksman,-5352,4011,13,1,6,Zilean,Support,4878,15,1,2,Braum,Support,-867,혼합조합,혼합조합
KR_8223999623,1,2,0,0,25,0,3,0,0,1,11,0,7308,121,5,3,Gangplank,Fighter,4496,70,2,8,Akali,Assassin,2812,6455,101,5,2,Warwick,Fighter,7639,97,4,6,Jayce,Fighter,-1184,6319,111,5,1,Sylas,Mage,4627,101,1,3,Hwei,Mage,1692,7586,130,5,1,Senna,Marksman,6552,97,3,4,Kalista,Marksman,1034,5706,19,5,4,Poppy,Tank,4624,46,1,4,Lissandra,Mage,1082,혼합조합,혼합조합
KR_8228029749,0,0,0,3,3,0,1,2,0,0,27,2,4451,84,1,5,Jayce,Fighter,6992,120,5,0,MonkeyKing,Fighter,-2541,3800,62,0,8,Kayn,Fighter,6916,100,8,1,LeeSin,Fighter,-3116,5289,122,1,2,Ryze,Mage,6881,144,5,0,Sylas,Mage,-1592,4869,97,1,5,Ashe,Marksman,7511,134,4,2,Smolder,Marksman,-2642,3379,9,0,7,Alistar,Tank,5572,19,5,0,Bard,Support,-2193,혼합조합,혼합조합
KR_8124524722,0,2,0,1,9,1,0,0,0,0,8,3,5283,101,0,2,Gangplank,Fighter,6562,141,1,1,KSante,Tank,-1279,7055,111,4,3,Shaco,Assassin,6564,112,4,1,LeeSin,Fighter,491,6066,141,3,1,Ahri,Mage,5996,127,2,2,Katarina,Assassin,70,6803,150,2,1,Sivir,Marksman,4961,113,0,2,Velkoz,Mage,1842,3970,17,0,1,Karma,Mage,4029,17,1,3,Bard,Support,-59,혼합조합,혼합조합
KR_8167405362,1,0,0,0,16,0,3,1,0,2,21,0,7984,110,7,4,Renekton,Fighter,4728,103,1,6,KSante,Tank,3256,6135,98,2,5,Rengar,Assassin,7151,111,5,3,Naafiri,Assassin,-1016,6245,114,4,3,Ahri,Mage,7106,90,7,3,Katarina,Assassin,-861,7053,142,2,4,Jhin,Marksman,7028,107,4,1,Yunara,Unknown,25,4678,13,1,5,Karma,Mage,5074,19,4,3,FiddleSticks,Unknown,-396,혼합조합,암살자조합
KR_8227979863,1,1,0,0,12,1,0,1,0,1,9,3,5348,89,4,4,Teemo,Marksman,5126,106,2,4,Ryze,Mage,222,5574,114,2,1,Naafiri,Assassin,5716,93,3,1,JarvanIV,Tank,-142,5591,103,4,2,Leblanc,Assassin,6087,121,2,2,Viktor,Mage,-496,6273,128,2,2,Jinx,Marksman,4927,99,0,5,Kaisa,Marksman,1346,4137,20,0,1,Karma,Mage,4366,25,2,0,Thresh,Support,-229,암살자조합,혼합조합
KR_8227682635,0,0,0,0,11,1,1,1,0,0,15,2,5349,121,2,1,Jayce,Fighter,4333,99,0,3,Anivia,Mage,1016,5601,92,2,3,Hecarim,Fighter,6746,105,4,1,LeeSin,Fighter,-1145,6934,121,4,4,TwistedFate,Mage,6932,128,5,2,Diana,Fighter,2,5819,112,2,4,Smolder,Marksman,7182,129,4,4,Ashe,Marksman,-1363,3846,26,1,3,Nami,Support,5161,25,2,1,Sona,Support,-1315,혼합조합,혼합조합
KR_8097671983,1,1,0,0,14,1,3,1,0,3,5,0,7240,152,2,1,Olaf,Fighter,4730,109,1,3,Aatrox,Fighter,2510,6702,119,4,1,LeeSin,Fighter,5739,114,2,2,Vi,Fighter,963,6264,129,3,0,Ahri,Mage,4939,121,1,3,Hwei,Mage,1325,7453,131,5,1,Lucian,Marksman,5043,96,0,5,MissFortune,Marksman,2410,4348,27,0,2,Milio,Support,3857,18,1,1,Soraka,Support,491,혼합조합,혼합조합
KR_8155777305,0,0,0,1,11,1,3,1,0,1,13,0,5769,104,3,5,Ambessa,Unknown,6436,114,5,2,Sett,Fighter,-667,5772,92,2,3,Vi,Fighter,5290,113,1,2,LeeSin,Fighter,482,5007,116,1,3,Ahri,Mage,5928,124,2,1,Gwen,Fighter,-921,7523,133,3,2,Ezreal,Marksman,6924,121,4,3,Kaisa,Marksman,599,4554,19,2,1,Thresh,Support,4630,14,1,3,Rell,Tank,-76,혼합조합,브루저조합
KR_8227576158,0,0,0,0,18,1,0,1,0,1,19,3,6380,143,1,2,Yorick,Fighter,5554,92,3,2,Vayne,Marksman,826,9029,108,10,4,Viego,Assassin,7497,105,6,3,Belveth,Fighter,1532,6089,115,3,5,Qiyana,Assassin,6119,132,3,4,Diana,Fighter,-30,6282,118,2,4,Jhin,Marksman,7337,117,5,3,Ashe,Marksman,-1055,5007,31,2,4,Senna,Marksman,5692,27,2,6,Rengar,Assassin,-685,암살자조합,하이퍼캐리
KR_8185047000,0,2,0,1,15,1,3,0,0,0,14,0,6242,110,4,0,Pantheon,Fighter,5509,129,0,3,Mordekaiser,Fighter,733,6122,95,4,4,LeeSin,Fighter,7798,94,5,7,Jayce,Fighter,-1676,6331,94,5,2,Naafiri,Assassin,5857,126,1,1,Orianna,Mage,474,5410,113,0,3,Jhin,Marksman,6727,120,5,2,Ezreal,Marksman,-1317,4602,23,2,5,Xerath,Mage,4584,32,3,2,Nautilus,Tank,18,혼합조합,혼합조합
KR_8224452871,1,0,0,0,22,1,3,0,0,3,5,0,6559,127,4,1,Poppy,Tank,4615,92,1,6,Fiora,Fighter,1944,6138,108,3,2,Evelynn,Assassin,5578,106,2,5,Talon,Assassin,560,8788,138,11,0,Jayce,Fighter,4682,123,0,4,Cassiopeia,Mage,4106,8149,139,3,1,Ashe,Marksman,5384,102,1,5,Yunara,Unknown,2765,5015,22,1,1,Soraka,Support,3803,19,1,2,Blitzcrank,Tank,1212,혼합조합,혼합조합
KR_8227576142,0,0,0,0,19,1,0,1,0,0,14,3,5388,98,3,2,Rumble,Fighter,5188,105,2,4,Varus,Marksman,200,7854,101,6,5,Jayce,Fighter,8351,105,6,5,Graves,Marksman,-497,6773,117,4,2,Ryze,Mage,6811,116,4,5,Malzahar,Mage,-38,6761,137,1,2,Sivir,Marksman,5798,108,2,4,Jhin,Marksman,963,5749,17,5,3,Blitzcrank,Tank,3775,16,0,1,Karma,Mage,1974,혼합조합,하이퍼캐리
KR_8222173036,0,0,0,1,8,1,1,2,0,0,17,2,5249,126,0,0,Shen,Tank,5208,123,0,2,DrMundo,Fighter,41,5839,90,4,3,Naafiri,Assassin,6727,124,4,1,LeeSin,Fighter,-888,5811,115,2,5,XinZhao,Fighter,6999,126,7,2,Sylas,Mage,-1188,6018,134,2,3,Cassiopeia,Mage,5838,126,1,2,Smolder,Marksman,180,3934,21,0,6,Alistar,Tank,5897,13,5,1,Camille,Fighter,-1963,혼합조합,브루저조합
KR_8136517081,1,1,0,0,22,1,3,0,0,3,7,0,7199,147,6,0,Vladimir,Mage,3924,89,0,6,Zaahen,Unknown,3275,6867,116,5,3,LeeSin,Fighter,7519,107,3,3,JarvanIV,Tank,-652,8161,134,7,1,Ahri,Mage,4777,103,1,6,Sylas,Mage,3384,6967,117,3,2,Ashe,Marksman,5543,102,2,3,Jinx,Marksman,1424,4749,31,1,1,Taric,Support,3994,15,1,4,Nautilus,Tank,755,혼합조합,혼합조합
KR_8224552161,1,1,0,4,14,0,2,1,0,0,23,1,5620,119,1,1,Yorick,Fighter,5535,136,0,3,Jayce,Fighter,85,6164,88,6,3,Aatrox,Fighter,6351,98,5,4,LeeSin,Fighter,-187,5248,104,3,4,Ryze,Mage,5152,90,2,3,Cassiopeia,Mage,96,5535,70,4,6,Jhin,Marksman,10038,148,8,2,Varus,Marksman,-4503,4149,15,0,9,Rell,Tank,8333,17,8,2,Nidalee,Assassin,-4184,혼합조합,혼합조합
KR_8135436666,1,1,0,0,11,1,3,0,0,1,12,0,5508,90,3,1,Elise,Mage,4588,110,0,2,KSante,Tank,920,7227,134,4,2,Viego,Assassin,5788,92,2,1,Graves,Marksman,1439,5688,108,1,3,TwistedFate,Mage,7003,134,5,2,Mel,Unknown,-1315,6851,120,2,4,Caitlyn,Marksman,6152,98,3,2,Kaisa,Marksman,699,4418,16,1,2,Lux,Mage,4154,7,2,4,Blitzcrank,Tank,264,마법사조합,하이퍼캐리
KR_8202819956,1,1,0,0,10,0,3,1,0,0,8,0,4922,124,1,0,KSante,Tank,5201,141,0,1,Gnar,Fighter,-279,6638,124,3,1,Viego,Assassin,5736,114,1,1,Pantheon,Fighter,902,6108,105,5,1,Akali,Assassin,4780,114,0,3,Ahri,Mage,1328,5268,108,0,3,Kaisa,Marksman,7488,126,6,3,Ezreal,Marksman,-2220,4150,37,1,3,Nautilus,Tank,4479,21,1,2,Karma,Mage,-329,암살자조합,혼합조합
KR_8220172669,0,0,0,1,9,0,1,2,0,0,19,2,5423,109,2,1,KSante,Tank,5058,118,1,3,Gwen,Fighter,365,6090,92,2,3,Sylas,Mage,6072,124,1,1,Qiyana,Assassin,18,5770,133,2,4,Viktor,Mage,6954,100,8,2,Katarina,Assassin,-1184,5828,104,2,7,Ashe,Marksman,8355,131,6,1,Jhin,Marksman,-2527,4270,37,1,4,Seraphine,Mage,4701,24,3,2,Pyke,Support,-431,마법사조합,암살자조합
KR_8153419379,0,0,0,0,9,0,1,2,0,0,12,2,4293,107,0,3,Urgot,Fighter,5936,137,3,0,Vayne,Marksman,-1643,5443,122,0,0,Nocturne,Assassin,6195,124,3,2,Viego,Assassin,-752,7026,124,6,4,KogMaw,Marksman,5789,136,1,2,Viktor,Mage,1237,6648,130,2,2,Ezreal,Marksman,7193,133,3,2,Lucian,Marksman,-545,4090,26,1,4,Rakan,Support,4777,15,2,3,Poppy,Tank,-687,하이퍼캐리,하이퍼캐리
KR_8131439796,0,0,0,0,6,0,3,2,0,0,12,0,6040,132,2,4,Vayne,Marksman,5870,129,3,2,Kennen,Mage,170,5388,105,1,0,Rammus,Tank,6632,133,3,1,Vi,Fighter,-1244,5954,127,3,2,Sylas,Mage,4813,108,0,3,Xerath,Mage,1141,5078,107,0,5,Jinx,Marksman,7655,150,5,0,Kaisa,Marksman,-2577,3695,35,0,1,Karma,Mage,3980,31,1,0,Nautilus,Tank,-285,하이퍼캐리,혼합조합
KR_8210455692,1,0,0,1,3,0,0,1,0,0,15,3,5306,141,0,2,Jayce,Fighter,5505,132,1,1,KSante,Tank,-199,5320,95,1,5,Pantheon,Fighter,6424,122,2,0,Naafiri,Assassin,-1104,5807,146,1,1,Ryze,Mage,6533,140,4,0,Aurora,Unknown,-726,6026,118,1,4,Kaisa,Marksman,8752,145,6,2,Zeri,Marksman,-2726,3667,30,0,3,Rell,Tank,5204,18,2,0,Poppy,Tank,-1537,혼합조합,혼합조합
KR_8228120079,0,0,0,0,17,0,0,1,0,0,18,3,5386,112,2,3,Gangplank,Fighter,5733,124,2,1,Anivia,Mage,-347,5808,82,2,5,Sylas,Mage,7336,83,6,5,Jayce,Fighter,-1528,7696,121,9,3,Cassiopeia,Mage,5510,94,3,5,Ryze,Mage,2186,5909,111,2,2,Smolder,Marksman,7658,125,3,3,Aphelios,Marksman,-1749,5259,18,2,5,Nautilus,Tank,5272,19,4,3,Milio,Support,-13,혼합조합,혼합조합
KR_8197417745,1,0,0,0,11,1,3,2,0,1,11,0,5424,99,2,3,KSante,Tank,4401,78,1,3,TahmKench,Support,1023,5554,79,3,1,Qiyana,Assassin,5787,114,2,1,Ambessa,Unknown,-233,4959,110,0,2,TwistedFate,Mage,6140,140,3,0,Hwei,Mage,-1181,7547,139,6,4,Jinx,Marksman,6952,110,3,2,Kaisa,Marksman,595,4085,18,0,1,Lulu,Support,4555,29,2,5,Pyke,Support,-470,혼합조합,혼합조합
KR_8226785808,0,0,0,0,7,0,0,2,0,0,10,3,5372,125,1,2,Aatrox,Fighter,5238,116,2,2,Kennen,Mage,134,6062,108,2,3,Jayce,Fighter,4947,100,0,0,Vi,Fighter,1115,5287,109,2,1,Ahri,Mage,6159,126,4,3,Akali,Assassin,-872,5655,93,2,2,Aphelios,Marksman,6511,133,3,1,Jhin,Marksman,-856,3605,15,0,2,Lulu,Support,4332,13,1,1,Karma,Mage,-727,혼합조합,혼합조합
KR_8226473738,1,0,0,0,20,1,3,2,0,2,12,0,5835,130,2,2,Urgot,Fighter,5234,118,1,2,Sion,Tank,601,8605,123,6,1,Belveth,Fighter,5637,89,3,4,XinZhao,Fighter,2968,6302,118,5,1,Akali,Assassin,5801,115,3,4,Ryze,Mage,501,7773,120,7,4,Lucian,Marksman,5592,69,3,7,Yunara,Unknown,2181,5258,28,0,4,Yuumi,Support,5691,39,2,3,Zyra,Mage,-433,혼합조합,혼합조합
